도로명,도로폭,도로길이,교차로수,위도,경도
성대로25가길,2,172,0,37.499784600000005,126.93811709999999
상도로38가길,7,94,0,37.5026203,126.9476146
남현길,6,20,0,37.472164899999996,126.9743699
장군봉5길,6,58,0,37.4804096,126.9410582
당곡2길,3,77,0,37.4912578,126.9313307
국사봉3길,3,51,0,37.4981158,126.9305023
신림로41길,6,32,0,37.4766809,126.93495970000001
동작대로33가길,7,148,0,37.49023270000001,126.9818212
성대로21가길,7,159,0,37.4996552,126.9358081
청림2길,6,8,0,37.4873697,126.95909479999999
남부순환로166길,6,23,0,37.481102,126.9236275
관천로20길,6,24,0,37.4882474,126.9251797
봉천로31길,5,310,0,37.4844119,126.94036489999999
남부순환로198길,3,19,0,37.4838279,126.93663559999999
서림6길,6,15,0,37.4725179,126.93855409999999
은천로24길,4,23,0,37.4861399,126.94854140000001
조원로6길,6,21,0,37.4820042,126.9042247
사당로29가길,8,33,0,37.486480799999995,126.97940990000002
장승배기로20가길,3,23,0,37.5076795,126.94116729999999
장승배기로20길,5,26,0,37.5087943,126.941041
상도로34가길,2,166,0,37.5042329,126.9451032
행운1라길,4,360,0,37.482345200000005,126.95768490000002
호암로18나길,4,226,0,37.464634999999994,126.93300239999999
양녕로34가길,2,126,0,37.501082200000006,126.9460453
문성로38길,6,75,0,37.4768784,126.93065459999998
난우2길,8,191,0,37.4735359,126.91978390000001
상도로56길,7,199,0,37.4959499,126.95259440000001
봉천로,10,92,0,37.4763599,126.96239209999999
은천로10길,12,15,0,37.4849547,126.9413777
사당로16가길,8,23,0,37.485011799999995,126.968622
장승배기로,0,53,0,37.5015435,126.9412655
상도로34길,12,48,0,37.5026538,126.94557739999999
동작대로27가길,8,32,0,37.486825700000004,126.9809855
장승배기로26길,6,34,0,37.5109195,126.9430869
흑석로8길,4,20,0,37.5067044,126.95949640000002
국사봉10길,5,78,0,37.4931511,126.9331041
상도로,0,62,0,37.5048666,126.93986940000002
장승배기로9가길,3,16,0,37.5023684,126.9397361
만양로14나길,3,11,0,37.512392999999996,126.9456118
동작대로27마길,4,37,0,37.485722499999994,126.9798514
서달로10가길,3,20,0,37.504282700000005,126.96223710000001
신대방14길,5,21,0,37.489696200000004,126.9100813
조원로19길,6,93,0,37.484883,126.91176399999999
만양로14다길,4,143,0,37.5110195,126.94550559999999
흑석로17길,3,286,0,37.5101643,126.962028
양녕로34다길,2,15,0,37.500448399999996,126.94756480000001
상도로36길,3,224,0,37.5034693,126.9461682
낙성대로,30,1193,0,37.473266100000004,126.9589145
흑석로6나길,6,26,0,37.505441999999995,126.95545130000001
사당로23다길,6,105,0,37.4885635,126.9731875
장승배기로22길,1,19,0,37.5099825,126.94042379999999
흑석로5길,4,67,0,37.5067623,126.95675940000001
상도로15자길,4,173,0,37.504394,126.9350544
청룡11길,8,15,0,37.4775597,126.9468548
양녕로2길,5,18,0,37.4834963,126.9476212
신사로12길,4,51,0,37.4873542,126.91581550000001
복은10길,4,71,0,37.4742566,126.9428395
신사로14길,5,371,0,37.487006,126.91651599999999
인헌6길,10,37,0,37.47382879999999,126.96630230000001
사당로13길,6,521,0,37.48603610000001,126.97129550000001
동작대로33라길,4,24,0,37.4900831,126.979851
성대로1길,11,19,0,37.5005377,126.9327452
국사봉1나길,4,26,0,37.4945665,126.9349771
성대로,13,69,0,37.4981531,126.9338045
성대로11길,13,31,0,37.4992632,126.9342282
사당로14나길,4,131,0,37.4814973,126.96970420000001
행운1길,7,15,0,37.4843246,126.95609309999999
청림3마길,4,27,0,37.491142100000005,126.95805770000001
신사로12길,4,50,0,37.4872929,126.9154834
쑥고개로13길,4,165,0,37.480281299999994,126.9439253
양녕로,1,48,0,37.4860525,126.9466765
상도로15사길,4,311,0,37.50366629999999,126.9331868
양녕로,0,30,0,37.500873,126.94538909999999
사당로2가길,11,68,0,37.493413200000006,126.9616832
난곡로16길,6,97,0,37.467235200000005,126.92144040000001
청림2길,6,34,0,37.4874926,126.9584706
청림2길,6,86,0,37.487610499999995,126.95911480000001
행운1라길,5,21,0,37.4821217,126.95750829999999
청룡9길,8,19,0,37.478274400000004,126.9465222
동작대로29다길,5,42,0,37.4884649,126.980158
사당로2길,6,100,0,37.4942945,126.9605054
장승배기로11가길,7,67,0,37.5058646,126.9389225
올림픽대로,40,5109,0,37.5111045,126.9537871
동작대로13길,8,454,0,37.4818064,126.97937749999998
국사봉10길,5,44,0,37.494686200000004,126.9310746
장승배기로9길,3,10,0,37.5027324,126.93887509999999
국사봉길,8,36,0,37.4942845,126.9339138
쑥고개로1길,6,101,0,37.4778669,126.93848500000001
문성로27길,2,18,0,37.4798847,126.92679790000001
남부순환로168길,5,45,0,37.482052,126.9242853
노량진로6길,9,31,0,37.5120174,126.93562060000001
장승배기로21길,2,222,0,37.5088729,126.93931470000001
서달로1길,9,80,0,37.4997998,126.960375
상도로37길,7,39,0,37.4986405,126.95261059999999
만양로14마길,4,163,0,37.5116903,126.9464877
상도로45길,3,26,0,37.500873299999995,126.95143799999998
상도로55길,8,37,0,37.4970054,126.9537571
서달로12길,4,44,0,37.5039641,126.96440700000001
사당로12길,6,14,0,37.4843412,126.97082340000001
만양로11길,6,25,0,37.508689399999994,126.94584270000001
장승배기로22길,4,45,0,37.5082565,126.9427459
등용로12길,8,20,0,37.5100801,126.9326432
여의대방로22나길,3,18,0,37.4965532,126.92213729999999
장승배기로4길,11,358,0,37.5010239,126.94316289999999
신대방14길,5,82,0,37.489366499999996,126.9103406
신대방3길,7,16,0,37.4879473,126.9091814
현충로4나길,6,168,0,37.5104522,126.9596456
여의대방로2길,2,19,0,37.4936973,126.9135812
보라매로9라길,2,159,0,37.494288700000006,126.9258946
동작대로19길,6,25,0,37.4833656,126.9804402
현충로12가길,4,160,0,37.5050466,126.9680686
현충로10길,5,92,0,37.5042729,126.9694014
노량진로8나길,2,41,0,37.5110211,126.9373615
현충로,0,66,0,37.505389799999996,126.9711253
노량진로10가길,3,80,0,37.5112236,126.93751280000001
법원단지5다길,6,52,0,37.4772192,126.921525
시흥대로160길,7,325,0,37.4809472,126.9017092
신림로66길,6,52,0,37.4858074,126.931146
법원단지5길,6,26,0,37.4762969,126.92053440000001
서달로12다길,3,18,0,37.5058911,126.9633966
사당로16사길,6,307,0,37.4808233,126.97032639999999
노량진로32길,6,13,0,37.5102952,126.95678319999999
사당로10가길,5,118,0,37.4827152,126.96821259999999
장승배기로21길,2,25,0,37.509116999999996,126.9397278
보라매로7가길,0,28,0,37.49386129999999,126.9257586
흑석로,15,16,0,37.5076085,126.9603223
상도로22나길,4,20,0,37.5018176,126.93661840000001
서달로,12,42,0,37.5029905,126.9609973
은천로23길,7,262,0,37.4878139,126.94844499999999
문성로32길,4,31,0,37.4777724,126.9286313
장군봉8길,4,23,0,37.4808021,126.93896709999999
청룡13길,5,13,0,37.4770672,126.9464415
문성로16가길,8,82,0,37.475293900000004,126.91410900000001
관악로,4,82,0,37.4849239,126.95601809999998
국사봉10길,5,36,0,37.4944162,126.93121370000001
양녕로34나길,2,171,0,37.5012324,126.94623159999999
국회단지7길,5,175,0,37.488329799999995,126.9396858
쑥고개로,8,23,0,37.4792197,126.9481269
만양로,15,55,0,37.5084039,126.9467038
대학길,8,35,0,37.468993,126.9378713
서림5길,6,185,0,37.473276,126.93976740000001
상도로,0,223,0,37.5041286,126.94846629999999
등용로4길,2,114,0,37.5091109,126.9342396
영등포로25길,3,110,0,37.52269570000001,126.89773819999999
도림로145길,2,77,0,37.5159521,126.89089969999999
사당로16라길,6,420,0,37.4815373,126.96912090000001
등용로12길,8,106,0,37.511183100000004,126.9326178
장승배기로20나길,3,101,0,37.5083261,126.94124640000001
상도로26길,12,162,0,37.504050799999995,126.9384003
상도로24길,6,232,0,37.5035259,126.9384077
등용로4길,2,20,0,37.5105056,126.93477800000001
청룡중앙길,6,52,0,37.4776687,126.9473992
난향15길,6,17,0,37.4626651,126.9149567
솔밭로,0,64,0,37.481764399999996,126.9660628
노량진로6다길,4,21,0,37.508609299999996,126.93573559999999
상도로,0,70,0,37.493188200000006,126.95674199999999
상도로66길,4,17,0,37.493673,126.9537909
신대방1길,3,61,0,37.4854468,126.9052866
당산로49길,8,414,0,37.5361039,126.9010439
영신로9길,15,57,0,37.511466,126.90609850000001
대방동27길,3,38,0,37.502407299999994,126.92439420000001
여의대방로22아길,3,32,0,37.4957778,126.9235635
여의대방로22나길,9,42,0,37.4957937,126.92300390000001
여의대방로26길,7,14,0,37.4993544,126.92380279999999
여의대방로26길,7,14,0,37.4992492,126.9228436
국사봉2바길,6,9,0,37.4948256,126.92943840000001
성대로2길,14,23,0,37.49950689999999,126.93145390000001
만양로15길,3,98,0,37.5111079,126.9440311
쑥고개로2가길,6,25,0,37.477207,126.93968810000001
법원단지5길,6,12,0,37.4761099,126.92032759999998
복은길,8,43,0,37.474584899999996,126.9399348
호암로18길,6,196,0,37.4655216,126.93257340000002
봉천로,3,76,0,37.48678029999999,126.93481340000001
성대로6나길,4,16,0,37.498135999999995,126.9325213
장승배기로20가길,3,53,0,37.5083689,126.94087730000001
상도로,0,98,0,37.505674799999994,126.942743
상도로13가길,4,32,0,37.500780799999994,126.9308885
현충로6길,3,81,0,37.5069119,126.96598840000001
양녕로34나길,2,21,0,37.5011355,126.946798
성대로6사길,2,66,0,37.4943286,126.9373768
은천로35가길,6,20,0,37.4864404,126.9537436
행운5길,5,188,0,37.481818100000005,126.9592442
대방동17길,2,15,0,37.503307,126.92455929999998
사당로20아길,4,36,0,37.479963399999995,126.97519040000002
상도로38다길,8,10,0,37.500998100000004,126.94732990000001
서달로,12,23,0,37.5054596,126.96113159999999
난곡로22길,6,15,0,37.46877620000001,126.92055230000001
노량진로14길,6,56,0,37.5121331,126.9429808
서달로12가길,4,19,0,37.5061136,126.9626779
서달로10길,7,32,0,37.5061373,126.96197520000001
남부순환로251길,6,87,0,37.4760396,126.969652
난곡로24다길,4,24,0,37.4689867,126.9226568
봉천로23다길,8,47,0,37.487728999999995,126.93616659999999
사당로27길,5,18,0,37.485193,126.9781785
사당로16마길,9,30,0,37.481981899999994,126.97130779999999
사당로16길,11,90,0,37.4819683,126.9721104
사당로20가길,7,31,0,37.4825218,126.9737274
흑석로13가길,2,64,0,37.5078592,126.95950259999998
신대방11길,6,24,0,37.4887904,126.9084617
봉천로13나길,6,14,0,37.490151399999995,126.9317603
미성3길,8,257,0,37.4735971,126.91723859999999
양녕로36가길,4,99,0,37.5016486,126.9465196
문성로31길,4,202,0,37.4800561,126.928545
봉천로13나길,6,29,0,37.4901254,126.9320381
난향15길,5,206,0,37.463029,126.9146281
관천로19길,10,51,0,37.4868402,126.9181686
장승배기로10가길,5,49,0,37.502539899999995,126.9407112
노량진로10길,8,25,0,37.510532899999994,126.93811470000001
장승배기로16길,3,29,0,37.5074021,126.9424695
사당로30길,4,42,0,37.4812429,126.9810334
노량진로10길,8,25,0,37.5108167,126.93811029999999
만양로2길,7,466,0,37.5071813,126.9495212
신림로70길,6,31,0,37.487034200000004,126.93212179999999
청림3나길,2,38,0,37.489018200000004,126.95817340000002
남부순환로166길,6,92,0,37.4818412,126.92364640000001
만양로14가길,5,35,0,37.5125437,126.9448622
쑥고개로28길,4,105,0,37.4784483,126.9501457
청룡3길,4,13,0,37.480672,126.94700060000001
청룡3길,4,24,0,37.4808344,126.947002
여의대방로24차길,3,31,0,37.4986229,126.9264567
여의대방로46길,6,17,0,37.5102554,126.92581580000001
등용로,15,76,0,37.5065568,126.93208940000001
상도로47바길,7,290,0,37.503595399999995,126.95280109999999
상도로41라길,6,212,0,37.503785,126.9510103
사당로14길,7,48,0,37.4813473,126.97042720000002
상도로34다길,2,225,0,37.5027453,126.945672
난곡로,5,89,0,37.4626852,126.9187074
남부순환로125길,7,166,0,37.4809825,126.9060809
봉천로,3,33,0,37.483968100000006,126.94072209999999
관악로11길,3,89,0,37.4781987,126.948073
신림로7가길,6,93,0,37.4696427,126.9427413
사당로23길,12,84,0,37.4858658,126.9762517
신대방3길,7,20,0,37.488498299999996,126.9083871
사당로20바길,7,313,0,37.4801586,126.97390209999999
상도로15마길,9,445,0,37.5045142,126.9335876
영신로19길,8,56,0,37.514255600000006,126.9072568
사당로2가길,11,35,0,37.4912039,126.96186829999999
도림로147길,2,41,0,37.5161049,126.8892469
도림로141나길,3,44,0,37.5142913,126.8921922
영신로9아길,15,26,0,37.510746999999995,126.90584979999998
남부순환로161길,6,51,0,37.484875200000005,126.9188989
관악로14길,7,55,0,37.4775482,126.958375
청림3길,6,21,0,37.4911815,126.95871340000001
신림로71길,5,9,0,37.488690000000005,126.9278168
남부순환로161나길,4,14,0,37.4859217,126.92224850000001
남부순환로272길,6,33,0,37.4761407,126.97816920000001
현충로20길,4,22,0,37.5052191,126.97044050000001
양녕로30길,9,46,0,37.4993013,126.9455211
양녕로26길,4,31,0,37.4973023,126.94421489999999
노량진로6라길,6,132,0,37.5090893,126.9354668
흑석로10길,6,49,0,37.503912,126.9588121
성대로14길,3,19,0,37.496323,126.9370818
성대로10다길,2,14,0,37.4965102,126.9353313
국사봉1길,7,88,0,37.496463500000004,126.9325679
성대로10나길,2,41,0,37.4974593,126.9348703
성대로10나길,2,23,0,37.4971184,126.93516399999999
흑석로10가길,4,87,0,37.50458,126.95908090000002
남부순환로151길,6,16,0,37.4832183,126.91701709999998
신림동3길,2,167,0,37.4866153,126.9277159
남부순환로159길,4,15,0,37.484348499999996,126.91918270000001
신림로11길,6,41,0,37.468722799999995,126.9390686
신원로3다길,5,35,0,37.4817743,126.92589170000001
참숯1길,8,58,0,37.478992600000005,126.9415439
참숯1길,4,14,0,37.478559999999995,126.94123359999999
참숯1길,2,19,0,37.478502500000005,126.94109540000001
참숯1길,3,19,0,37.4783956,126.94091609999998
사당로20아길,4,13,0,37.4800274,126.97460729999999
국사봉길,8,89,0,37.4952905,126.9327162
사당로20라길,6,350,0,37.4801391,126.9748134
서달로2길,8,63,0,37.5000451,126.96138049999999
성대로10길,5,45,0,37.4972326,126.93451840000002
남부순환로196길,6,22,0,37.4842926,126.9358565
난곡로31길,6,37,0,37.4705376,126.91872099999999
난향2길,4,56,0,37.4632841,126.91803759999999
남부순환로244가길,6,17,0,37.475635100000005,126.96400679999999
난곡로26길,2,91,0,37.4687923,126.9241635
신림로3가길,5,32,0,37.468737100000006,126.9429869
장군봉5길,5,326,0,37.480354,126.94063100000001
서달로12길,4,20,0,37.506136299999994,126.96326540000001
남부순환로267길,4,35,0,37.4773416,126.9763726
남부순환로164길,4,324,0,37.4812516,126.92323590000002
알마타길,16,51,0,37.511681700000004,126.92791570000001
상도로38다길,8,12,0,37.501528,126.9474625
낙성대역길,9,599,0,37.4757672,126.96320459999998
국사봉길,8,19,0,37.494138799999995,126.93410490000001
동작대로29바길,6,14,0,37.489838899999995,126.9801051
동작대로33길,5,15,0,37.4901331,126.98022250000001
장승배기로11가길,7,189,0,37.5061528,126.9384963
도림로64길,5,209,0,37.496976399999994,126.9048027
사당로20나길,7,47,0,37.4817968,126.97530549999999
매봉로,17,990,0,37.508601,126.95086979999999
만양로,15,81,0,37.5062131,126.9478493
서달로12길,4,46,0,37.5063522,126.96325379999999
흑석로,15,45,0,37.50485629999999,126.9528263
흑석로9길,5,14,0,37.507724700000004,126.9591923
상도로,0,128,0,37.504312899999995,126.94727720000002
양녕로25바길,4,257,0,37.498212200000005,126.94085459999998
상도로62가길,4,23,0,37.493942100000005,126.9534469
봉천로,3,30,0,37.482930200000006,126.9438663
중앙길,8,37,0,37.4842189,126.95257
국사봉길,8,1009,0,37.4959339,126.93178449999999
영중로4길,2,13,0,37.517256700000004,126.9075761
디지털로70가길,4,165,0,37.493894299999994,126.9066655
성대로6길,5,89,0,37.4986637,126.93224690000001
영신로47길,2,11,0,37.523247999999995,126.8998049
선유로51길,2,16,0,37.5378773,126.8949511
양녕로22길,3,47,0,37.494218100000005,126.94477309999999
장승배기로9가길,3,149,0,37.5020326,126.9394982
사당로17라길,7,12,0,37.4856606,126.97263500000001
청림3다길,5,192,0,37.490359000000005,126.95781310000001
남부순환로226길,6,237,0,37.479692,126.95391979999998
남현6길,6,25,0,37.4735397,126.9746744
남부순환로257가길,3,515,0,37.4789204,126.9746737
양녕로6다길,6,18,0,37.484412799999994,126.950985
국사봉1라길,2,120,0,37.4942921,126.93595959999999
난곡로9길,3,238,0,37.4639827,126.91832749999999
난곡로11길,5,253,0,37.4654958,126.91819479999998
미성7길,6,220,0,37.4740669,126.9148477
동작대로29바길,6,110,0,37.4898388,126.9801652
현충로8길,4,86,0,37.5068117,126.9662635
장승배기로27가길,2,13,0,37.510698299999994,126.93868459999999
사당로22길,12,21,0,37.4806189,126.9768632
남부순환로159길,4,16,0,37.48477929999999,126.9184128
남부순환로267나길,3,137,0,37.4779715,126.9769238
난향6길,7,200,0,37.463605,126.9168324
난곡로34길,6,72,0,37.4722791,126.92203970000001
청룡2길,8,20,0,37.481228,126.9458521
조원로20길,6,17,0,37.484312,126.9128239
남부순환로167길,5,273,0,37.484572,126.92372490000001
사당로14길,7,55,0,37.481767600000005,126.9707406
국사봉2라길,4,140,0,37.4960596,126.9292285
남부순환로255가길,3,180,0,37.4768581,126.97191059999999
남부순환로255다길,6,217,0,37.4775954,126.9714926
노량진로,35,2599,0,37.5132096,126.9399581
사당로,20,3162,0,37.4894887,126.9681619
은천로28가길,5,299,0,37.4851972,126.95244869999999
상도로47길,8,56,0,37.501607,126.9524226
노량진로26길,7,16,0,37.5113901,126.9546158
여의대방로61길,12,98,0,37.5139037,126.9253309
난곡로16길,6,37,0,37.4663266,126.9220293
국회단지27길,5,121,0,37.491167499999996,126.94114509999999
신림로59길,6,61,0,37.4832258,126.9284125
남현3길,5,409,0,37.4751679,126.9788628
대학7길,6,14,0,37.4685416,126.93971409999999
은천로28가길,6,12,0,37.484700399999994,126.9533575
상도로54길,6,29,0,37.4953481,126.95325270000001
대방동7길,0,63,0,37.5012026,126.92447879999999
영신로42길,6,260,0,37.5217118,126.9028869
장승배기로27길,3,24,0,37.511745899999994,126.93973759999999
양녕로38길,13,193,0,37.505658700000005,126.95059740000002
당곡4길,4,12,0,37.49154229999999,126.9292308
대방동2길,6,454,0,37.501526399999996,126.9275235
봉천로13길,8,29,0,37.491405799999995,126.9326308
노량진로10가길,3,173,0,37.5116476,126.9366889
신대방3길,7,20,0,37.487804499999996,126.9117188
서달로10길,7,54,0,37.5042657,126.962717
대방동7길,5,427,0,37.5013537,126.925972
노량진로6나길,2,17,0,37.5106652,126.9352432
쑥고개로13길,6,18,0,37.4803185,126.94403700000001
동작대로33길,5,14,0,37.4898122,126.9812878
사당로17다길,7,82,0,37.4845946,126.9731709
사당로2차길,8,428,0,37.4866974,126.9664166
남부순환로260가길,7,158,0,37.4737073,126.97268940000001
청룡11길,5,206,0,37.4775277,126.94677250000001
난곡로26길,8,143,0,37.469619099999996,126.92478600000001
신림로36길,6,28,0,37.4761313,126.9384456
신림로53가길,4,72,0,37.478847200000004,126.9309126
남부순환로228길,5,16,0,37.4765085,126.95415249999999
신림로66길,6,22,0,37.485494700000004,126.9312605
남부순환로200가길,7,252,0,37.4834386,126.936652
인헌길,11,889,0,37.471900299999994,126.9679871
청림2길,6,13,0,37.4873146,126.95883880000001
보라매로6길,9,43,0,37.4928209,126.92780570000001
사당로13길,6,63,0,37.4863138,126.97185719999999
여의대방로24길,5,20,0,37.498161700000004,126.9209571
국사봉1길,7,47,0,37.498656200000006,126.92914170000002
봉천로25길,6,13,0,37.485262299999995,126.93834140000001
남부순환로214길,6,29,0,37.48039970000001,126.9473656
봉천로,4,37,0,37.4857679,126.93734180000001
남현3가길,4,37,0,37.4743225,126.9772142
난곡로64가길,6,13,0,37.4787395,126.91569950000002
봉천로49가길,4,233,0,37.482676299999994,126.9506115
신림로56길,5,52,0,37.4810037,126.93185259999998
만양로8길,7,51,0,37.5082917,126.94808590000002
조원로,25,40,0,37.4843297,126.9105675
봉천로13길,8,16,0,37.4901376,126.9311716
낙성대역10길,6,20,0,37.4734021,126.9626163
장승배기로9길,3,82,0,37.502813200000006,126.93938370000001
국사봉2나길,4,63,0,37.497124799999995,126.92956509999999
장승배기로9길,3,73,0,37.502431,126.93874129999999
상도로22길,6,28,0,37.5019689,126.9370108
서달로8가길,7,69,0,37.5055979,126.9624912
상도로22가길,2,146,0,37.502010600000006,126.9362996
노량진로,4,56,0,37.513957399999995,126.9453592
노량진로,0,103,0,37.5141939,126.94563640000001
현충로4길,10,212,0,37.5104688,126.96078030000001
상도로47다길,5,167,0,37.500994,126.953048
사당로16사길,6,16,0,37.481273,126.97083500000001
남현1길,6,86,0,37.475483600000004,126.9796047
사당로16길,11,100,0,37.4816816,126.97304309999998
사당로20다길,6,338,0,37.480613500000004,126.97334860000001
신대방길,8,62,0,37.48998579999999,126.90942959999998
사당로20마길,6,104,0,37.4813831,126.9747582
사당로23길,12,106,0,37.491710299999994,126.96997179999998
사당로23길,12,76,0,37.4906627,126.97116470000002
등용로12다길,4,128,0,37.5110159,126.93368490000002
사당로2나길,3,64,0,37.4912642,126.9614277
사당로30길,6,23,0,37.4844336,126.98117859999998
문래로,15,28,0,37.5186537,126.90053619999999
쑥고개로,6,125,0,37.4782793,126.9513354
서달로,12,42,0,37.5027109,126.9608669
상도로,0,37,0,37.5050665,126.94474640000001
시흥대로162길,5,193,0,37.4811238,126.90223020000002
서달로4가길,5,62,0,37.501502200000004,126.9615247
흑석로3길,5,745,0,37.508375,126.9568412
동작대로19길,3,21,0,37.4835604,126.9800594
매봉로,2,45,0,37.5068838,126.95074699999999
사당로27나길,6,90,0,37.4873668,126.9745524
등용로2길,3,51,0,37.5058957,126.9365629
양녕로2가길,5,16,0,37.4857174,126.9473994
동작대로15길,6,659,0,37.4825003,126.9782986
서달로10길,7,716,0,37.504053799999994,126.96296609999999
봉천로27길,6,44,0,37.485118799999995,126.9387673
난곡로,1,86,0,37.463645,126.9193514
서달로8가길,7,29,0,37.505833100000004,126.9629365
서달로12길,4,18,0,37.505516,126.9632737
남부순환로149길,4,14,0,37.4837441,126.91498840000001
동작대로39길,3,100,0,37.493190000000006,126.9808355
서달로12길,2,17,0,37.5040445,126.9649453
서달로10길,4,28,0,37.5018955,126.96346059999999
은천로28가길,8,31,0,37.484472,126.9530436
난곡로63길,9,12,0,37.4806738,126.9116956
복은2길,4,26,0,37.473879499999995,126.9368496
난곡로34길,4,92,0,37.4729359,126.91949209999999
중앙길,5,29,0,37.4862664,126.9494129
신림로66길,6,51,0,37.4859352,126.9318384
난곡로34나길,5,19,0,37.4728208,126.92332069999999
사당로16길,11,39,0,37.481002600000004,126.9722888
사당로,0,75,0,37.4851403,126.96928770000001
동작대로27라길,5,46,0,37.4862391,126.9800989
참숯4길,10,141,0,37.4774776,126.94089140000001
참숯2길,7,315,0,37.4774097,126.9419753
참숯5길,9,178,0,37.4771015,126.94058740000001
쑥고개로,3,56,0,37.479335799999994,126.9421389
참숯1길,3,25,0,37.4791034,126.9420473
은천로32길,6,48,0,37.485285499999996,126.95246029999998
봉천로23나길,8,16,0,37.487020799999996,126.9372365
신림로,2,108,0,37.4701371,126.93976699999999
남부순환로154길,6,68,0,37.481851899999995,126.9195993
은천로,12,69,0,37.4860413,126.9430226
인헌9길,5,28,0,37.4730745,126.96741609999998
신대방14가길,6,29,0,37.4895943,126.9140098
서달로10가길,3,13,0,37.504311200000004,126.9620483
서달로6길,2,51,0,37.5029003,126.9617557
대방동3길,4,34,0,37.50136,126.9262736
대방동3길,4,50,0,37.5014455,126.92615009999999
등용로12나길,5,145,0,37.511710799999996,126.9336219
만양로,15,41,0,37.5062201,126.947124
만양로,15,51,0,37.5063485,126.9472027
남부순환로,3,77,0,37.483633399999995,126.9225371
조원중앙로2길,10,18,0,37.4814334,126.90913470000001
남부순환로141가길,10,55,0,37.4817526,126.90905090000001
강남초등길,6,23,0,37.506085600000006,126.95203300000001
강남초등2길,6,116,0,37.506289100000004,126.95159740000001
여의대방로24카길,4,179,0,37.4989273,126.92663190000002
문성로40길,5,210,0,37.4774995,126.9312324
장군봉2길,8,21,0,37.4828343,126.9391845
난곡로24바길,2,131,0,37.467993799999995,126.92342759999998
신사로,12,45,0,37.485107799999994,126.90932959999999
남부순환로151길,6,20,0,37.484063,126.91551670000001
양녕로,8,93,0,37.4895921,126.94615359999999
남부순환로165길,5,352,0,37.484863700000005,126.9226534
당곡2길,4,71,0,37.4921468,126.9317752
난곡로30길,6,33,0,37.4716641,126.92069280000001
은천로19길,5,260,0,37.4878736,126.94713540000001
현충로22길,4,26,0,37.5045391,126.97164070000001
봉천로,3,77,0,37.490121200000004,126.9262545
난곡로43길,6,42,0,37.475716999999996,126.9152673
난곡로11가길,4,222,0,37.4645691,126.9178233
청림1길,2,153,0,37.4888732,126.9587409
신림로53길,6,71,0,37.4796646,126.9293597
문성로38길,6,99,0,37.4760073,126.93069799999999
문성로38나길,3,197,0,37.47621470000001,126.9289645
조원중앙로,20,75,0,37.4832453,126.9077136
현충로12길,4,63,0,37.5040714,126.96852690000001
서달로6가길,3,30,0,37.5021921,126.96123329999999
장승배기로19길,6,37,0,37.5083429,126.93922479999999
동작대로15길,6,45,0,37.4825436,126.98072109999998
인헌9길,5,66,0,37.4730919,126.9672466
남부순환로187길,6,16,0,37.485888700000004,126.93356920000001
남부순환로155길,6,14,0,37.483548600000006,126.918726
문성로38길,6,79,0,37.4783184,126.9309723
호암로18나길,4,37,0,37.464309899999996,126.93307949999999
청룡15길,7,178,0,37.4766726,126.9464843
대학12길,4,30,0,37.465315600000004,126.9366803
봉천로41길,6,235,0,37.4835999,126.9483176
조원로33길,6,37,0,37.487205700000004,126.92078290000002
은천로25길,10,27,0,37.486883,126.9491162
당곡6길,4,17,0,37.492488,126.9308923
난곡로34길,6,10,0,37.471722899999996,126.92200859999998
낙성대역3길,6,13,0,37.4753348,126.9636598
성대로6길,5,36,0,37.4990789,126.9325792
관악로17길,7,240,0,37.4808679,126.9504007
성현로,20,1328,0,37.4916112,126.95012849999999
인헌1다길,6,37,0,37.4734726,126.97065459999999
난곡로26길,8,52,0,37.470199,126.92358349999999
은천로8길,3,157,0,37.4854866,126.9400435
봉천로21길,4,45,0,37.48722120000001,126.93446370000001
인헌2길,6,21,0,37.4752468,126.966587
관천로21길,6,15,0,37.4880614,126.9206047
남부순환로152가길,4,318,0,37.4818037,126.91707720000001
난곡로15길,3,78,0,37.467405799999995,126.91878940000001
봉천로23다길,8,106,0,37.4876592,126.9392886
여의대방로22마길,7,29,0,37.4968375,126.9224327
사당로16길,3,37,0,37.4815889,126.97308500000001
남부순환로161길,8,431,0,37.484363200000004,126.91983970000001
난향2길,5,123,0,37.4633539,126.918196
신림로36길,6,59,0,37.4763175,126.93778459999999
양지길,5,813,0,37.4707256,126.93115230000001
신림로38길,4,7,0,37.4765031,126.93825079999999
난곡로26길,9,881,0,37.468457,126.92353349999999
서림1길,4,36,0,37.4756804,126.94157290000001
법원단지3길,6,23,0,37.4744861,126.91924250000001
양지10길,3,22,0,37.4704901,126.92868229999999
양지12길,3,44,0,37.4684138,126.929166
문성로26길,6,72,0,37.4787349,126.926157
상도로15라길,4,24,0,37.502819,126.93294340000001
장승배기로9나길,4,13,0,37.5016028,126.93880759999999
사당로26길,7,711,0,37.480936799999995,126.97812549999999
사당로22길,12,11,0,37.4816066,126.97685829999999
쑥고개로,8,54,0,37.4774778,126.9380101
신림동5가길,5,228,0,37.486563399999994,126.92601189999999
장군봉4길,5,257,0,37.4823456,126.9386135
법원단지25길,6,133,0,37.475821999999994,126.9230932
남부순환로,3,150,0,37.4837023,126.92914409999999
낙성대역10길,5,225,0,37.4736495,126.96286699999999
은천로6길,5,111,0,37.485716,126.93927140000001
